user_id,event_timestamp,step,source,target
87600000000080816821742228104947|1769097618https://staffing.epam.com/positions/655173972/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000008081682&position=655173972,1742228220727,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#open#Expand skill group - Employee sidebar
40607414000095610341742316088086|1493731326https://staffing.epam.com/positions/781254482/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400006135871&position=781254482,1742316180500,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414004000792181742309707595|288510171https://staffing.epam.com/positions/734960878/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400006107046&position=734960878,1742309848583,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414004118882091742222913626|1740588154https://staffing.epam.com/positions/798102545/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400414372341&position=798102545,1742222925898,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#open contacs
40607414004118882091742222913626|1740588154https://staffing.epam.com/positions/798102545/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400414372341&position=798102545,1742222964140,5,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414004312051811742205419813|1984320137https://staffing.epam.com/positions/798970835/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400431205181&position=798970835,1742205434193,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000051131091742294034149|936972531https://staffing.epam.com/positions/772614430/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000008406700&position=772614430,1742294322575,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Click employee name
40607414000355301141742233598952|513199192https://staffing.epam.com/positions/798835521/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400363110168&position=798835521,1742233694786,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000357439241742570398338|2006070836https://staffing.epam.com/positions/789299935/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400418805386&position=789299935,1742570414907,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Past projects - Show more 
40607414003305998641742438217103|2146518961https://staffing.epam.com/positions/783210738/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400006870369&position=783210738,1742438341982,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414003382182591742548948972|1630294264https://staffing.epam.com/positions/802148222/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007532790&position=802148222,1742548969877,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Click employee name
40607414003900567591742547706296|1782265749https://staffing.epam.com/positions/802631220/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400390056759&position=802631220,1742570335511,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
6001000000003271742307479132|2110186864https://staffing.epam.com/positions/793240004/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8400000000040309590&position=793240004,1742307558878,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40007414000110620801742374606568|1848048329https://staffing.epam.com/positions/794113192/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000008837100&position=794113192,1742375180138,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40007414000136400191742570281371|908942139https://staffing.epam.com/positions/801236758/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000688105&position=801236758,1742571575662,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - interviewsCandidateWidgetTab
40607414000078440731742463711372|1226762783https://staffing.epam.com/positions/800874588/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000893520&position=800874588,1742463719926,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000362699581742209674883|529344775https://staffing.epam.com/positions/787197892/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400396414652&position=787197892,1742209691980,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - interviewsCandidateWidgetTab
40607414000503378201742194448745|1080677270https://staffing.epam.com/positions/792856246/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400050337820&position=792856246,1742194505969,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000503378201742194473730|339046483https://staffing.epam.com/positions/796945136/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400016916976&position=796945136,1742194822798,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000503378201742372661033|1214495317https://staffing.epam.com/positions/796945136/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400016916976&position=796945136,1742372766216,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414004782376611742210300452|2091437327https://staffing.epam.com/positions/783137775/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8400000000087900776&position=783137775,1742211631399,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414004782376611742284131001|1609427721https://staffing.epam.com/positions/788644360/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400346997564&position=788644360,1742284393570,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414004782720711742572970923|1979184513https://staffing.epam.com/positions/797243208/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000607304&position=797243208,1742591559902,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000060181581742322304102|682874703https://staffing.epam.com/positions/777816709/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400009111097&position=777816709,1742322964729,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000060181581742322304102|682874703https://staffing.epam.com/positions/777816709/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400394524813&position=777816709,1742322924368,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000349633471742392571704|1728966620https://staffing.epam.com/positions/721018032/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400356767345&position=721018032,1742392583454,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Click employee name
40607414003824825681742210728154|650945806https://staffing.epam.com/positions/782598680/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007677725&position=782598680,1742212105921,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414004312051811742240183370|1168830825https://staffing.epam.com/positions/798027935/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400431205181&position=798027935,1742240205314,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - availabilityCandidateWidgetTab
40607414004782720711742204379339|750955862https://staffing.epam.com/positions/793115145/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000008018092&position=793115145,1742204423295,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414005059005481742204538788|1731466542https://staffing.epam.com/positions/776841926/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400505900548&position=776841926,1742204547568,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - interviewsCandidateWidgetTab
40607414005059005481742204538788|1731466542https://staffing.epam.com/positions/776841926/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400505900548&position=776841926,1742204559014,5,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
6001000000003271742207140324|272397902https://staffing.epam.com/positions/797476320/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007214544&position=797476320,1742207323980,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
87600000000001309891742377370800|118455708https://staffing.epam.com/positions/766334509/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000163507&position=766334509,1742377464689,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#open contacs
87600000000001309891742377370800|118455708https://staffing.epam.com/positions/766334509/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000163507&position=766334509,1742377494948,4,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
87600000000006332941742397330253|2084005108https://staffing.epam.com/positions/790162472/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000006314475&position=790162472,1742397740774,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000063038761742324041588|1093236101https://staffing.epam.com/positions/794831749/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400041509351&position=794831749,1742324198040,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000095610341742387760995|1728745266https://staffing.epam.com/positions/781254482/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400348990096&position=781254482,1742387828120,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000355301141742241047085|1126971768https://staffing.epam.com/positions/777177099/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000625400000000441&position=777177099,1742241054722,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414003799293391742491135074|1076261891https://staffing.epam.com/positions/801427586/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400503001504&position=801427586,1742491170282,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414005032825401742549700844|1091889362https://staffing.epam.com/positions/787618301/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400503282540&position=787618301,1742549713091,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40607414005032825401742549700844|1091889362https://staffing.epam.com/positions/787618301/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400503282540&position=787618301,1742549730850,2,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - availabilityCandidateWidgetTab
40607414000281562121742376969151|533360248https://staffing.epam.com/positions/793187992/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400028156212&position=793187992,1742376982785,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414003824825681742210728154|650945806https://staffing.epam.com/positions/782598680/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007363117&position=782598680,1742213142743,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
87600000000019049021742566292818|1891677388https://staffing.epam.com/positions/802298853/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400468079160&position=802298853,1742566966976,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000074726391742396194626|1869847788https://staffing.epam.com/positions/800836389/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400410617445&position=800836389,1742396739493,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#open#Expand skill group - Employee sidebar
40607414000080414451742216855354|584900254https://staffing.epam.com/positions/799784416/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400384995205&position=799784416,1742216921293,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000427051721742243458852|533067015https://staffing.epam.com/positions/719774832/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400041731883&position=719774832,1742243525389,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000503378201742567908217|1738520590https://staffing.epam.com/positions/799347587/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000148013&position=799347587,1742567976752,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40607414000503378201742567908217|1738520590https://staffing.epam.com/positions/799347587/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000148013&position=799347587,1742568221027,2,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414003960443271742286518493|1295737700https://staffing.epam.com/projects/8502000000000014412/positions?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007808160&position=798580456,1742288911941,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
87600000000001185031742207476394|1611303311https://staffing.epam.com/positions/797212275/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400455598836&position=797212275,1742207569151,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - interviewsCandidateWidgetTab
87600000000004276001742310197695|225516458https://staffing.epam.com/positions/800712102/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400475005268&position=800712102,1742310283329,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
87600000000004899131742482368283|832677149https://staffing.epam.com/positions/802155290/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007669307&position=802155290,1742482394725,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
87600000000005154181742364495518|1109743578https://staffing.epam.com/positions/795275844/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400415406746&position=795275844,1742364512951,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
87600000000006332941742466812223|1113640453https://staffing.epam.com/positions/799488165/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000645366&position=799488165,1742466846649,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000503378201742567908217|1738520590https://staffing.epam.com/positions/799347587/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007635305&position=799347587,1742568343169,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414003844911631742222914039|999126695https://staffing.epam.com/positions/794864144/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400383496788&position=794864144,1742222918358,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414003844911631742295566710|149997396https://staffing.epam.com/positions/800788650/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8400000000017513733&position=800788650,1742295587278,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414003844911631742299938146|938223704https://staffing.epam.com/positions/798802768/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400007603634&position=798802768,1742300250078,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
87600000000004899131742472734110|165688704https://staffing.epam.com/positions/801555640/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400507616718&position=801555640,1742472774643,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
87600000000005623351742388462681|2069230240https://staffing.epam.com/positions/800836389/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400341669571&position=800836389,1742388565499,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
87600000000072333371742368918257|475202009https://staffing.epam.com/positions/801106651/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000862917&position=801106651,1742368921064,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40006139000000016251742391143389|980536793https://staffing.epam.com/positions/801104066/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400320615839&position=801104066,1742395183534,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40007414000137354851742307664160|1618894276https://staffing.epam.com/positions/798734854/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000741400013735485&position=798734854,1742307693450,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000051131091742387078893|1713226061https://staffing.epam.com/positions/801742270/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400455598836&position=801742270,1742387135805,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - interviewsCandidateWidgetTab
40607414000063038761742305792896|1946910912https://staffing.epam.com/positions/799618779/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000256351&position=799618779,1742305851998,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000065311181742562845987|1929240409https://staffing.epam.com/positions/782655466/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400429033306&position=782655466,1742562916719,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000503378201742372661033|1214495317https://staffing.epam.com/positions/796945136/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400050337820&position=796945136,1742372706258,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000503378201742373349203|923068971https://staffing.epam.com/positions/799347587/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400050337820&position=799347587,1742373426322,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414003678457541742549515271|765833305https://staffing.epam.com/positions/734960878/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000001827763&position=734960878,1742549526324,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414004782376611742210300452|2091437327https://staffing.epam.com/positions/788604948/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000399410&position=788604948,1742210700396,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
87600000000004005251742282449832|229468171https://staffing.epam.com/positions/799569980/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000140399&position=799569980,1742282485565,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414004285862401742296087097|810566400https://staffing.epam.com/positions/794663614/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400349217711&position=794663614,1742296162105,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414004312051811742322263143|101319486https://staffing.epam.com/positions/798970835/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400431205181&position=798970835,1742322283632,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414004782720711742556697732|1815737955https://staffing.epam.com/positions/800799197/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400459294370&position=800799197,1742556750350,7,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40607414004782720711742556697732|1815737955https://staffing.epam.com/positions/800799197/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400459294370&position=800799197,1742556905451,8,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
87600000000001926201742393292885|99708766https://staffing.epam.com/positions/789012608/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000006173433&position=789012608,1742393461456,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
87600000000004005251742219453589|1422826964https://staffing.epam.com/positions/797635261/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000400525&position=797635261,1742219468960,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
87600000000004899131742290064373|908045425https://staffing.epam.com/positions/800945516/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000345735&position=800945516,1742290069369,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000362699581742210909475|439897733https://staffing.epam.com/positions/797138365/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400468204911&position=797138365,1742210921620,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000503378201742222299205|835538030https://staffing.epam.com/positions/798513066/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400382537132&position=798513066,1742222322821,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40607414000503378201742222299205|835538030https://staffing.epam.com/positions/798513066/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400382537132&position=798513066,1742222515318,2,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
87600000000004005251742220626141|999864158https://staffing.epam.com/positions/799037375/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400403726846&position=799037375,1742220782077,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
87600000000019049021742545140433|1728874730https://staffing.epam.com/positions/801448629/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000434014&position=801448629,1742545176573,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
87600000000072333371742307890574|555198948https://staffing.epam.com/positions/797212287/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000862917&position=797212287,1742308069235,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000063038761742570168185|1956601449https://staffing.epam.com/positions/802004210/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400041731883&position=802004210,1742570188550,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414003799293391742344409051|142248159https://staffing.epam.com/positions/801427586/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400379929339&position=801427586,1742344414116,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - workExperienceCandidateWidgetTab
40607414004560004601742476967486|1680977757https://staffing.epam.com/positions/769525242/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400443932282&position=769525242,1742476981249,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
6001000000003271742400311524|1537291008https://staffing.epam.com/positions/798174976/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400046593412&position=798174976,1742400360389,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
84000000000213629751742373124027|298396254https://staffing.epam.com/positions/800613798/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000002027448&position=800613798,1742373466238,2,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - projectCandidateWidgetTab
87600000000006648531742454871711|362259249https://staffing.epam.com/positions/799359350/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400428788603&position=799359350,1742455004170,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - workExperienceCandidateWidgetTab
40007414000003022831742311835963|721120171https://staffing.epam.com/positions/724903524/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400408964462&position=724903524,1742315432800,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - interviewsCandidateWidgetTab
40607414000355301141742413570823|788305738https://staffing.epam.com/positions/794061124/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400380831482&position=794061124,1742413580662,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
87600000000001926201742472646365|342161722https://staffing.epam.com/positions/802221683/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000295543&position=802221683,1742472835151,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000065907231742288656151|275515874https://staffing.epam.com/positions/799168770/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000744742&position=799168770,1742289507087,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Candidate summary - Show more 
